subj,metric,time_ms,beta_uV
s7,G,100.0,-0.36354214585430594
s7,G,120.0,-0.374278312334253
s7,G,140.0,-0.5773387860269522
s7,G,160.0,-0.7790318987479712
s7,G,180.0,-0.7397804831855178
s7,G,200.0,-0.5201782085874016
s7,G,220.0,-0.29965620773646795
s7,G,240.0,-0.13257653505862205
s7,G,260.0,-0.2471355672832215
s7,G,280.0,-0.5145189337353053
s7,G,300.0,-0.5868561481358092
s7,G,320.0,-0.5596856247535099
s7,G,340.0,-0.33271681735684866
s7,G,360.0,-0.20770446927899916
s7,G,380.0,-0.2649168817272559
s7,G,400.0,-0.19359609506580863
s7,G,420.0,-0.14607616594972522
s7,G,440.0,-0.11589024776703007
s7,G,460.0,-0.20714683891110922
s7,G,480.0,-0.01067896782267519
s7,G,500.0,-0.004865362790967817
s7,G,520.0,0.04309506193140597
s7,G,540.0,0.19103541729207418
s7,G,560.0,0.19864532793436127
s7,G,580.0,0.14002531734980095
s7,G,600.0,-0.03373705166328132
s7,G,620.0,-0.08167729423971945
s7,G,640.0,0.05206389233458597
s7,G,660.0,0.18965969838621405
s7,G,680.0,0.14453268342194814
s7,G,700.0,0.09482325282824061
s7,G,720.0,0.11573913792090211
s7,G,740.0,0.16072006845725056
s7,G,760.0,0.13212050356365984
s7,G,780.0,0.23717144214652136
s7,G,800.0,0.07299836684231312
s7,G,820.0,-0.07378141252950494
s7,G,840.0,-0.044075152261191845
s7,G,860.0,-0.054801621549938354
s7,G,880.0,0.024221035367928842
s7,G,900.0,-0.19788001709584047
s7,G,920.0,-0.39735255383281576
s7,G,940.0,-0.5236421612999334
s7,G,960.0,-0.48914987286641687
s7,G,980.0,-0.39825639800949425
s7,A,0.0,-0.10068598186919611
s7,A,20.0,0.03772469432433183
s7,A,40.0,0.34580109098277123
s7,A,60.0,0.4915311893953783
s7,A,80.0,0.35325736589145396
s7,A,100.0,0.24414481519488143
s7,A,120.0,-0.05911644128646948
s7,A,140.0,-0.6049781435833907
s7,A,160.0,-0.9974109038191248
s7,A,180.0,-1.5719781533096076
s7,A,200.0,-1.8064052440407627
s7,A,220.0,-1.6862648721470714
s7,A,240.0,-1.3628443031004114
s7,A,260.0,-1.1323183235754148
s7,A,280.0,-1.1693256487528016
s7,A,300.0,-1.0273635799817271
s7,A,320.0,-0.9977543866646905
s7,A,340.0,-1.008379199109576
s7,A,360.0,-0.7376791418678365
s7,A,380.0,-0.8192137568523284
s7,A,400.0,-0.6527229282653098
s7,A,420.0,-0.41192259903865935
s7,A,440.0,-0.45469630419730334
s7,A,460.0,-0.44179606087244905
s7,A,480.0,-0.17032586915982711
s7,A,500.0,-0.05347311297969379
s7,A,520.0,-0.2791329581782848
s7,A,540.0,-0.5868993499101525
s7,A,560.0,-0.3234220185369289
s7,A,580.0,-0.29285514972095567
s7,A,600.0,-0.20820270524217926
s7,A,620.0,-0.25372840779919137
s7,A,640.0,-0.24117463650383372
s7,A,660.0,-0.06174280886941154
s7,A,680.0,-0.13030447897982966
s7,A,700.0,-0.3172370065287884
s7,A,720.0,-0.28217523307042847
s7,A,740.0,-0.19626900276157033
s7,A,760.0,-0.263918488430272
s7,A,780.0,-0.44195276266658123
s7,A,800.0,-0.4582427001997139
s7,A,820.0,-0.37839670680043114
s7,A,840.0,-0.12840599284363416
s7,A,860.0,-0.04535400134074545
s7,A,880.0,-0.13758011201339446
s7,A,900.0,-0.11283014246494624
s7,A,920.0,-0.11571787071626555
s7,A,940.0,0.007703735704639836
s7,A,960.0,-0.018088477474328485
s7,A,980.0,-0.08133440103015398
s7,I,0.0,0.20398427325377377
s7,I,20.0,0.10772865383467797
s7,I,40.0,-0.08982227748013469
s7,I,60.0,0.161111911986697
s7,I,80.0,0.2434093728752045
s7,I,100.0,0.14402318359116514
s7,I,120.0,0.706548193566428
s7,I,140.0,1.8095240126584264
s7,I,160.0,2.279446650816388
s7,I,180.0,2.6799798406704642
s7,I,200.0,2.901221381874353
s7,I,220.0,2.861802397111129
s7,I,240.0,2.558570926048344
s7,I,260.0,2.461932906799366
s7,I,280.0,2.4983601452255666
s7,I,300.0,2.144035899833717
s7,I,320.0,1.5867163447871475
s7,I,340.0,1.282646618477994
s7,I,360.0,1.0448102644045654
s7,I,380.0,0.7119164196106427
s7,I,400.0,0.30344911023381876
s7,I,420.0,0.26039921205511635
s7,I,440.0,0.49487587213532713
s7,I,460.0,0.6399046249110086
s7,I,480.0,0.18220825378297012
s7,I,500.0,-0.00017382922617248386
s7,I,520.0,0.4778774128910544
s7,I,540.0,0.9537393550467647
s7,I,560.0,0.6047191084221173
s7,I,580.0,0.21767798597550678
s7,I,600.0,0.36201028044956474
s7,I,620.0,0.510160879195813
s7,I,640.0,0.3855437551357008
s7,I,660.0,0.11915914161049138
s7,I,680.0,0.12875313216129022
s7,I,700.0,0.3250085126602854
s7,I,720.0,0.14862428710602732
s7,I,740.0,-0.02366736990801943
s7,I,760.0,-0.11642580015581505
s7,I,780.0,-0.014820837835481049
s7,I,800.0,0.13711083752175435
s7,I,820.0,0.26677282427503235
s7,I,840.0,0.09395455382224197
s7,I,860.0,0.1741503013904756
s7,I,880.0,0.3588556007374878
s7,I,900.0,0.6163116086757543
s7,I,920.0,0.5354709232408558
s7,I,940.0,0.0625195503836046
s7,I,960.0,-0.04337450622972358
s7,I,980.0,-0.01865213940392127
s8,G,0.0,0.05599690572906349
s8,G,20.0,0.026302005163749143
s8,G,40.0,-0.01309435619684006
s8,G,60.0,-0.03951277512751932
s8,G,80.0,0.001859073615884793
s8,G,100.0,0.057620225776274604
s8,G,120.0,-0.02767104300200061
s8,G,140.0,-0.0282350940649204
s8,G,160.0,-0.07747976176909412
s8,G,180.0,-0.1036875973199455
s8,G,200.0,-0.18946071329975822
s8,G,220.0,-0.13875537274996175
s8,G,240.0,-0.10437752973675149
s8,G,260.0,-0.13892909814272442
s8,G,280.0,-0.16300121750435115
s8,G,300.0,-0.042419438332302176
s8,G,320.0,-0.043296959774003364
s8,G,340.0,-0.10984393193414665
s8,G,360.0,-0.03058854188616817
s8,G,380.0,-0.03699934905095992
s8,G,400.0,-0.01863169207297541
s8,G,420.0,0.08487187238477312
s8,G,440.0,-0.13488972741598856
s8,G,460.0,-0.16301719928557074
s8,G,480.0,-0.09108574224216269
s8,G,500.0,-0.03513441745778639
s8,G,520.0,-0.049947855306624794
s8,G,540.0,-0.19021459310917802
s8,G,560.0,-0.14168513729949767
s8,G,580.0,-0.1504265946405129
s8,G,600.0,-0.1850648705966915
s8,G,620.0,-0.12757261566415284
s8,G,640.0,-0.018981533440194598
s8,G,660.0,0.023530472494201808
s8,G,680.0,0.05829243626283978
s8,G,700.0,0.001381993092663042
s8,G,720.0,-0.09932513062908624
s8,G,740.0,-0.127434687061604
s8,G,760.0,-0.029361272843804798
s8,G,780.0,-0.058743454830782645
s8,G,800.0,-0.12384794776975286
s8,G,820.0,-0.16580678108160496
s8,G,840.0,-0.09688566410690724
s8,G,860.0,-0.024724425016598925
s8,G,880.0,0.008197232977825831
s8,G,900.0,0.05686519044931979
s8,G,920.0,0.10887797330941232
s8,G,940.0,0.09520509713313148
s8,G,960.0,0.09478379578333096
s8,G,980.0,0.07328530161743185
s8,A,0.0,-0.055546580134165364
s8,A,20.0,-0.06254734621164813
s8,A,40.0,-0.02571653775820141
s8,A,60.0,0.02936519750416277
s8,A,80.0,-0.05693456824677015
s8,A,100.0,-0.15356954962156358
s8,A,120.0,-0.150222495061875
s8,A,140.0,-0.1549988948028661
s8,A,160.0,-0.271664911375927
s8,A,180.0,-0.1933618214238997
s8,A,200.0,-0.10410448426882041
s8,A,220.0,-0.010444329325838234
s8,A,240.0,-0.1109053932478305
s8,A,260.0,-0.13314205224845044
s8,A,280.0,0.032383959290228
s8,A,300.0,-0.06121366323546407
s8,A,320.0,-0.22850220548740946
s8,A,340.0,0.001491995076567854
s8,A,360.0,0.05877665174656926
s8,A,380.0,0.015361902737022828
s8,A,400.0,0.1090200883767783
s8,A,420.0,0.06776122079661728
s8,A,440.0,0.2919114110884025
s8,A,460.0,0.29441696515375565
s8,A,480.0,0.145426071884822
s8,A,500.0,0.13214187661666515
s8,A,520.0,0.029799858167922896
s8,A,540.0,0.009172204246324873
s8,A,560.0,-0.1093163450195511
s8,A,580.0,-0.0028196426908808914
s8,A,600.0,0.0844257017443312
s8,A,620.0,0.1330826883799264
s8,A,640.0,-0.10619340011016308
s8,A,660.0,-0.24737147574167434
s8,A,680.0,-0.11353617326241398
s8,A,700.0,0.008100549092550903
s8,A,720.0,0.034786011754924615
s8,A,740.0,0.01602968792248964
s8,A,760.0,-0.05399679063629427
s8,A,780.0,-0.1769691834087712
s8,A,800.0,-0.14113402963216182
s8,A,820.0,-0.11995141228152534
s8,A,840.0,-0.01037385948560178
s8,A,860.0,-0.09677216384034443
s8,A,880.0,-0.078983734315442
s8,A,900.0,-0.010733968989653255
s8,A,920.0,-0.04427903589194515
s8,A,940.0,-0.1000459554014507
s8,A,960.0,-0.16300308827080084
s8,A,980.0,-0.10443929471616839
s8,I,0.0,0.05546409090404923
s8,I,20.0,0.04058062660830644
s8,I,40.0,0.059712374264489755
s8,I,60.0,0.026660608408871814
s8,I,80.0,0.06899726663446873
s8,I,100.0,0.16017149354824617
s8,I,120.0,0.2028405353252035
s8,I,140.0,0.17719254829271514
s8,I,160.0,0.27781361717370057
s8,I,180.0,0.18708629601616
s8,I,200.0,0.04547645897433944
s8,I,220.0,0.011983663459215213
s8,I,240.0,0.08850029610261777
s8,I,260.0,-0.028256614059449188
s8,I,280.0,-0.15733130315772226
s8,I,300.0,-0.08362751180284006
s8,I,320.0,0.028752640753117897
s8,I,340.0,-0.23581593007224227
s8,I,360.0,-0.037808092290432915
s8,I,380.0,0.03673057706454926
s8,I,400.0,-0.2525057340137285
s8,I,420.0,-0.06702586089615375
s8,I,440.0,-0.07420587933418672
s8,I,460.0,-0.17668389938105775
s8,I,480.0,-0.007672681994800867
s8,I,500.0,0.14644458938201202
s8,I,520.0,0.17045607455969747
s8,I,540.0,0.3379998447248441
s8,I,560.0,0.4126983974556605
s8,I,580.0,0.19138112310834515
s8,I,600.0,0.14028519780137955
s8,I,620.0,0.3459803680017871
s8,I,640.0,0.41162688827840166
s8,I,660.0,0.27649745200359355
s8,I,680.0,0.032670469264817724
s8,I,700.0,-0.07979634903665178
s8,I,720.0,0.045755134001632586
s8,I,740.0,0.08859608298710914
s8,I,760.0,0.12156622905776482
s8,I,780.0,0.28855799391996095
s8,I,800.0,0.3192339504841937
s8,I,820.0,0.2375359333460056
s8,I,840.0,0.08890843869661075
s8,I,860.0,0.1452919124761861
s8,I,880.0,0.16887732649676387
s8,I,900.0,0.13022996182445612
s8,I,920.0,0.059272055906412685
s8,I,940.0,0.14957746056085633
s8,I,960.0,0.21395534634912802
s8,I,980.0,0.06821768538841083
s9,G,0.0,0.07643517238578319
s9,G,20.0,0.02789063925614051
s9,G,40.0,-0.01377744101920474
s9,G,60.0,-0.014852552305916127
s9,G,80.0,-0.03357416983995104
s9,G,100.0,-0.07733029586683338
s9,G,120.0,-0.04678370331332933
s9,G,140.0,0.04497766947522677
s9,G,160.0,0.1950595029865113
s9,G,180.0,0.12555692571216298
s9,G,200.0,-0.0193620064356856
s9,G,220.0,-0.005880642258406021
s9,G,240.0,0.18066042714291333
s9,G,260.0,0.19209360858288355
s9,G,280.0,0.1822841902978233
s9,G,300.0,0.28403791399428024
s9,G,320.0,0.29735610808591995
s9,G,340.0,0.20602627330958645
s9,G,360.0,0.42330433629823905
s9,G,380.0,0.29687590622556526
s9,G,400.0,0.20750463400951003
s9,G,420.0,0.22094874855817503
s9,G,440.0,0.23177474681281568
s9,G,460.0,0.2258123270485733
s9,G,480.0,0.16622701290622713
s9,G,500.0,0.2558782390885071
s9,G,520.0,0.19208044172606648
s9,G,540.0,0.04903650031702439
s9,G,560.0,-0.16237917212455868
s9,G,580.0,-0.04133520803435593
s9,G,600.0,0.21021849733126596
s9,G,620.0,0.10883350218795655
s9,G,640.0,0.19595828996635578
s9,G,660.0,0.294905864800592
s9,G,680.0,0.14822106288367254
s9,G,700.0,0.20844823574638746
s9,G,720.0,0.2509253238756647
s9,G,740.0,0.27423180256256663
s9,G,760.0,0.22631840844085077
s9,G,780.0,0.09179658049256152
s9,G,800.0,0.1457390142075643
s9,G,820.0,0.1813441845471881
s9,G,840.0,0.16746638936215963
s9,G,860.0,0.24916120906355005
s9,G,880.0,0.30356636185203256
s9,G,900.0,0.2970073888914295
s9,G,920.0,0.4323249262279971
s9,G,940.0,0.5322765965741407
s9,G,960.0,0.5349688173692675
s9,G,980.0,0.4956798087972709
s9,A,0.0,0.17975459378213993
s9,A,20.0,0.1632245743145704
s9,A,40.0,0.21465003072077482
s9,A,60.0,0.1840915174090898
s9,A,80.0,0.09808221959720168
s9,A,100.0,0.01918790164481568
s9,A,120.0,-0.04340376995754168
s9,A,140.0,-0.007976926752836053
s9,A,160.0,0.017815446587984306
s9,A,180.0,0.04743027134248844
s9,A,200.0,0.15260451401168704
s9,A,220.0,0.03683248403461784
s9,A,240.0,-0.05959735795921472
s9,A,260.0,0.08796658302202148
s9,A,280.0,0.10759289061118255
s9,A,300.0,-0.08317363496105648
s9,A,320.0,-0.18547106503703736
s9,A,340.0,-0.11373098596939783
s9,A,360.0,-0.19131755258781774
s9,A,380.0,-0.2686618998703496
s9,A,400.0,-0.058126282626007386
s9,A,420.0,0.1563218107850483
s9,A,440.0,-0.2263702034194261
s9,A,460.0,-0.3752125428552001
s9,A,480.0,-0.047752472495643176
s9,A,500.0,-0.12306648335497261
s9,A,520.0,-0.2801297279635126
s9,A,540.0,-0.14253558037059946
s9,A,560.0,-0.04283102772670848
s9,A,580.0,-0.10798023738773402
s9,A,600.0,-0.1868233269208027
s9,A,620.0,-0.07613102048168813
s9,A,640.0,-0.1208263516893974
s9,A,660.0,-0.23602032898956218
s9,A,680.0,-0.04310382344038538
s9,A,700.0,-0.0668822112831403
s9,A,720.0,-0.062296796126431554
s9,A,740.0,0.1926349306682416
s9,A,760.0,0.07547945295523659
s9,A,780.0,-0.031148917982214835
s9,A,800.0,-0.0721168230819843
s9,A,820.0,-0.303220465043352
s9,A,840.0,-0.21305848999385096
s9,A,860.0,-0.10576530543027166
s9,A,880.0,-0.16697618353823515
s9,A,900.0,-0.24851258306934987
s9,A,920.0,-0.22560282446672994
s9,A,940.0,-0.29458986632579853
s9,A,960.0,-0.2915975589275056
s9,A,980.0,-0.28452167498067316
s9,I,0.0,-0.21087589808450508
s9,I,20.0,-0.2463170739156987
s9,I,40.0,-0.10469419382599364
s9,I,60.0,-0.2524663885081162
s9,I,80.0,-0.27946175774140736
s9,I,100.0,-0.10351860731890306
s9,I,120.0,0.11353414376286335
s9,I,140.0,-0.012451194886444167
s9,I,160.0,-0.22369965373311904
s9,I,180.0,-0.25602951003138286
s9,I,200.0,-0.3143593119240589
s9,I,220.0,-0.10141264640752488
s9,I,240.0,-0.10985201056821234
s9,I,260.0,-0.29256842091672103
s9,I,280.0,-0.22935668594359798
s9,I,300.0,-0.14013891522249827
s9,I,320.0,-0.07684099296024512
s9,I,340.0,-0.12501712151260383
s9,I,360.0,-0.18882742298067923
s9,I,380.0,-0.1223120659125883
s9,I,400.0,-0.19552457294305303
s9,I,420.0,-0.2901362755645702
s9,I,440.0,-0.0311186841543358
s9,I,460.0,-0.006808239951263756
s9,I,480.0,-0.15858231994897848
s9,I,500.0,-0.0114703919799779
s9,I,520.0,0.2593524261066264
s9,I,540.0,0.06310258178737418
s9,I,560.0,0.08544088920378812
s9,I,580.0,-0.07069539975807301
s9,I,600.0,0.2095536160117173
s9,I,620.0,0.1584208240556021
s9,I,640.0,0.12451189071401378
s9,I,660.0,0.1636629084064232
s9,I,680.0,-0.080608548372822
s9,I,700.0,-0.15459973258375512
s9,I,720.0,-0.15239483067139
s9,I,740.0,-0.3843848656241905
s9,I,760.0,-0.2589248948199717
s9,I,780.0,0.09971172990052928
s9,I,800.0,-0.0972232758560356
s9,I,820.0,-0.049178780312346244
s9,I,840.0,-0.026830562788386754
s9,I,860.0,-0.0417164706386416
s9,I,880.0,-0.07530186646278397
s9,I,900.0,-0.021623062395524
s9,I,920.0,0.057124618458005066
s9,I,940.0,0.05860984164074729
s9,I,960.0,0.03201139209909306
s9,I,980.0,-0.028379900504145104
s10,G,0.0,0.1521544143211002
s10,G,20.0,-0.015245860890344892
s10,G,40.0,-0.16321873711156742
s10,G,60.0,-0.08731311425451269
s10,G,80.0,0.026604561869434322
s10,G,100.0,-0.1430935345232599
s10,G,120.0,-0.14075759556143141
s10,G,140.0,-0.15112406774867437
s10,G,160.0,-0.19585786248495068
s10,G,180.0,-0.26586637034036303
s10,G,200.0,-0.1256721148921756
s10,G,220.0,0.045567628211903306
s10,G,240.0,-0.10504659924282403
s10,G,260.0,-0.24870347174981772
s10,G,280.0,-0.13087948735783528
s10,G,300.0,-0.08833943015610093
s10,G,320.0,-0.06982062518747853
s10,G,340.0,-0.055484264311026876
s10,G,360.0,0.2332779665790976
s10,G,380.0,0.05573981197321162
s10,G,400.0,-0.38217683300927996
s10,G,420.0,-0.1058637206936161
s10,G,440.0,0.16773427862658458
s10,G,460.0,-0.11718716405909671
s10,G,480.0,-0.21626217332788744
s10,G,500.0,0.1833956791446293
s10,G,520.0,0.04134452530372312
s10,G,540.0,-0.19426273081836698
s10,G,560.0,-0.02185754311860269
s10,G,580.0,0.27642618630121873
s10,G,600.0,0.10346728199719332
s10,G,620.0,-0.2963394538000211
s10,G,640.0,-0.1565961969209715
s10,G,660.0,0.1974524088300651
s10,G,680.0,0.17142934416809308
s10,G,700.0,0.0003169262709762366
s10,G,720.0,0.024573657470112968
s10,G,740.0,0.045979034187671096
s10,G,760.0,-0.07628627016238555
s10,G,780.0,-0.14801507320834204
s10,G,800.0,-0.13645975683068648
s10,G,820.0,-0.09610087940148687
s10,G,840.0,-0.12217233295397728
s10,G,860.0,-0.26338547112500155
s10,G,880.0,-0.26238317057416827
s10,G,900.0,-0.2226605200582111
s10,G,920.0,-0.3056338607793078
s10,G,940.0,-0.37182724057596545
s10,G,960.0,-0.40314561843026947
s10,G,980.0,-0.27719535020700226
s10,A,0.0,-0.20082242018777466
s10,A,20.0,-0.1760555298899073
s10,A,40.0,-0.1273326825312268
s10,A,60.0,-0.06714513244272713
s10,A,80.0,-0.0024822734604345864
s10,A,100.0,0.03131319793175563
s10,A,120.0,-0.13025589510305136
s10,A,140.0,-0.20563958853002218
s10,A,160.0,-0.15293083062677104
s10,A,180.0,-0.0821071318354105
s10,A,200.0,-0.1511653077258333
s10,A,220.0,-0.07509031130863231
s10,A,240.0,0.015006777553354778
s10,A,260.0,0.0445190858127025
s10,A,280.0,-0.04133209294201928
s10,A,300.0,-0.13532170646100192
s10,A,320.0,-0.15645943247425112
s10,A,340.0,-0.44796038906179386
s10,A,360.0,-0.40119523427229487
s10,A,380.0,-0.35553778294690214
s10,A,400.0,-0.45338068079213595
s10,A,420.0,-0.6165124059569156
s10,A,440.0,-0.5309950603474082
s10,A,460.0,-0.4046109993095397
s10,A,480.0,-0.519931375153789
s10,A,500.0,-0.49053729840582916
s10,A,520.0,-0.18143907193523312
s10,A,540.0,-0.32551198679813087
s10,A,560.0,-0.5016974593347572
s10,A,580.0,-0.2846833682485455
s10,A,600.0,0.05662427753667719
s10,A,620.0,0.27650206106027597
s10,A,640.0,-0.23503727099413926
s10,A,660.0,-0.46572666314075456
s10,A,680.0,-0.09673354123787767
s10,A,700.0,0.07977226028617905
s10,A,720.0,-0.00447334465904178
s10,A,740.0,-0.19931204491654037
s10,A,760.0,-0.1690319557651117
s10,A,780.0,-0.028412588524694887
s10,A,800.0,-0.14159455976328947
s10,A,820.0,-0.37789450484839765
s10,A,840.0,-0.41383322167089037
s10,A,860.0,-0.3860927586917892
s10,A,880.0,-0.30380883752251947
s10,A,900.0,-0.3682069097795112
s10,A,920.0,-0.3860740220359658
s10,A,940.0,-0.15497821166218873
s10,A,960.0,-0.12798942927698037
s10,A,980.0,-0.2148560606520386
s10,I,0.0,0.01026502150825663
s10,I,20.0,0.019627957365887128
s10,I,40.0,0.23532106808440822
s10,I,60.0,0.22686962836802993
s10,I,80.0,0.026620121993668616
s10,I,100.0,-0.11672918354655898
s10,I,120.0,-0.0060212687953973
s10,I,140.0,0.26097317525020014
s10,I,160.0,0.32593829789739703
s10,I,180.0,0.09001653773777783
s10,I,200.0,0.011900799126038954
s10,I,220.0,0.17739394937817865
s10,I,240.0,0.3262921774420958
s10,I,260.0,0.3383662183206939
s10,I,280.0,0.37818498811805623
s10,I,300.0,0.3771426460627646
s10,I,320.0,0.09907384428165969
s10,I,340.0,0.4602926301901243
s10,I,360.0,0.5770089136310346
s10,I,380.0,0.42760636328965884
s10,I,400.0,0.4151915736061295
s10,I,420.0,1.0864238755067042
s10,I,440.0,0.8744571237078009
s10,I,460.0,0.19720882101372572
s10,I,480.0,0.4363203068303799
s10,I,500.0,0.960281207633685
s10,I,520.0,0.7970806401745204
s10,I,540.0,0.4984984945142802
s10,I,560.0,0.6265782599895859
s10,I,580.0,0.3475102724554161
s10,I,600.0,0.3176356402953762
s10,I,620.0,0.6371147222183571
s10,I,640.0,0.512178549318074
s10,I,660.0,0.30374113819582543
s10,I,680.0,0.2363402957577399
s10,I,700.0,0.3968357869797307
s10,I,720.0,0.3287018009576177
s10,I,740.0,0.19773550588752606
s10,I,760.0,0.20118842695053413
s10,I,780.0,0.19417199328340803
s10,I,800.0,0.2907173362310423
s10,I,820.0,0.6465993031080806
s10,I,840.0,0.8138538422389301
s10,I,860.0,0.8012292649592041
s10,I,880.0,0.3578229035742658
s10,I,900.0,0.28216847411973917
s10,I,920.0,0.5813729047785885
s10,I,940.0,0.49049449182430654
s10,I,960.0,0.47577014513571547
s10,I,980.0,0.3892421242293179
s11,G,0.0,-0.11339508146481603
s11,G,20.0,-0.20047262151385295
s11,G,40.0,-0.4252200960193462
s11,G,60.0,-0.06314342804444051
s11,G,80.0,0.06200471062291982
s11,G,100.0,-0.034317131957163724
s11,G,120.0,-0.2850625073596516
s11,G,140.0,-0.37435473042824235
s11,G,160.0,-0.24807681579043472
s11,G,180.0,-0.3976938235392692
s11,G,200.0,-0.39172849147749594
s11,G,220.0,-0.3147529105896094
s11,G,240.0,-0.3874574047219963
s11,G,260.0,-0.37541306152896137
s11,G,280.0,-0.42557889761102907
s11,G,300.0,-0.58268722619956
s11,G,320.0,-0.6305560409047642
s11,G,340.0,-0.5396726021936699
s11,G,360.0,-0.34237220550219805
s11,G,380.0,-0.3979546568114629
s11,G,400.0,-0.4616369788311349
s11,G,420.0,-0.41676088509323644
s11,G,440.0,-0.47670134561409017
s11,G,460.0,-0.5018183798295786
s11,G,480.0,-0.37267991417169977
s11,G,500.0,-0.23636522157887563
s11,G,520.0,-0.2572464517176471
s11,G,540.0,-0.370199546276068
s11,G,560.0,-0.1870385564076061
s11,G,580.0,-0.18661939599124372
s11,G,600.0,-0.2605963056264284
s11,G,620.0,-0.274385010564789
s11,G,640.0,-0.24923113208639727
s11,G,660.0,-0.32250553477292887
s11,G,680.0,-0.12517041774233467
s11,G,700.0,-0.20495980848510384
s11,G,720.0,-0.3106230769884224
s11,G,740.0,-0.2753547956201348
s11,G,760.0,-0.14753400057420923
s11,G,780.0,-0.21522552986392746
s11,G,800.0,-0.2566222375439116
s11,G,820.0,-0.3104544591493876
s11,G,840.0,-0.2663932230684876
s11,G,860.0,-0.12389474497670314
s11,G,880.0,-0.28847436510847146
s11,G,900.0,-0.28229894745794337
s11,G,920.0,-0.08636309033837622
s11,G,940.0,-0.2240428494176434
s11,G,960.0,-0.3314070846025216
s11,G,980.0,-0.27728762601626966
s11,A,0.0,0.002556580676958936
s11,A,20.0,0.04928276235576808
s11,A,40.0,0.294396750619894
s11,A,60.0,0.2567899992673474
s11,A,80.0,0.3219530325647363
s11,A,100.0,0.4345444913017298
s11,A,120.0,0.6020043749222266
s11,A,140.0,0.5483466028438079
s11,A,160.0,0.5220823078256926
s11,A,180.0,0.15201213278383033
s11,A,200.0,0.029825832629041857
s11,A,220.0,0.1625909029032775
s11,A,240.0,0.1437221578586811
s11,A,260.0,0.19536340296821939
s11,A,280.0,0.22923290026807744
s11,A,300.0,0.2377025586029496
s11,A,320.0,0.0765055188092294
s11,A,340.0,0.2231268720495728
s11,A,360.0,0.07555764812377161
s11,A,380.0,-0.04414926287412202
s11,A,400.0,0.04650335650049038
s11,A,420.0,0.029502338418102098
s11,A,440.0,-0.0511977453371123
s11,A,460.0,-0.08698369949768167
s11,A,480.0,-0.10542046336935287
s11,A,500.0,-0.08233779800049804
s11,A,520.0,-0.004493994455311706
s11,A,540.0,-0.020596339524017404
s11,A,560.0,-0.20747499465498162
s11,A,580.0,-0.1317342043998282
s11,A,600.0,-0.12962065679545628
s11,A,620.0,0.2307684559403431
s11,A,640.0,0.04728592583635699
s11,A,660.0,-0.2814907868890909
s11,A,680.0,-0.11798625122306264
s11,A,700.0,0.043208652302205275
s11,A,720.0,-0.10797007554113361
s11,A,740.0,-0.25822193743861355
s11,A,760.0,-0.24057696038586351
s11,A,780.0,-0.1576142254430269
s11,A,800.0,-0.14160922898992712
s11,A,820.0,-0.10691804235918889
s11,A,840.0,-0.0657680661484554
s11,A,860.0,-0.030001813274079192
s11,A,880.0,0.010985916470846818
s11,A,900.0,0.10241702781491188
s11,A,920.0,0.2716895234576071
s11,A,940.0,0.23692531149219226
s11,A,960.0,0.21111750849469774
s11,A,980.0,-0.04189601172234858
s11,I,0.0,-0.17708215928464618
s11,I,20.0,-0.14720562004184368
s11,I,40.0,-0.23101336836587782
s11,I,60.0,-0.5993442767762616
s11,I,80.0,-0.6515520611784633
s11,I,100.0,-0.6429820618883895
s11,I,120.0,-0.6484788883199255
s11,I,140.0,-0.43608492041887625
s11,I,160.0,-0.4486170763835112
s11,I,180.0,-0.04364753727337298
s11,I,200.0,-0.016977653213756022
s11,I,220.0,-0.4364680025693729
s11,I,240.0,-0.5896286111314338
s11,I,260.0,-0.4906412271200506
s11,I,280.0,-0.43047418105893676
s11,I,300.0,-0.27220120115909485
s11,I,320.0,-0.02148179715664865
s11,I,340.0,-0.02025490400191654
s11,I,360.0,-0.22303898366386052
s11,I,380.0,-0.058222180614984576
s11,I,400.0,0.08237368011293744
s11,I,420.0,-0.07472120849858052
s11,I,440.0,0.0021258505722635546
s11,I,460.0,-0.016690399760557584
s11,I,480.0,0.2654666926756654
s11,I,500.0,-0.05741488168307482
s11,I,520.0,-0.27195929341074326
s11,I,540.0,0.21005445744413465
s11,I,560.0,0.1329256210846434
s11,I,580.0,0.0951656330805713
s11,I,600.0,-0.15078938949521636
s11,I,620.0,-0.41209735249137214
s11,I,640.0,-0.015432661909297929
s11,I,660.0,0.282925526717257
s11,I,680.0,0.014239483821938792
s11,I,700.0,-0.25533145681855857
s11,I,720.0,0.2104407534530638
s11,I,740.0,0.20726040363297915
s11,I,760.0,-0.04216507026625349
s11,I,780.0,-0.05220504439202989
s11,I,800.0,0.042562198168312415
s11,I,820.0,-0.19350738876060913
s11,I,840.0,-0.49306976956453336
s11,I,860.0,-0.2962000131531314
s11,I,880.0,-0.0694288709719521
s11,I,900.0,-0.29017665335911463
s11,I,920.0,-0.6483145223312488
s11,I,940.0,-0.2585630411496945
s11,I,960.0,0.008169847519139406
s11,I,980.0,0.08107402668585431
s12,G,0.0,-0.14689949994494053
s12,G,20.0,-0.20444482689735724
s12,G,40.0,-0.3092602997999645
s12,G,60.0,-0.22130024896334757
s12,G,80.0,-0.06505575373282585
s12,G,100.0,-0.03408585393563966
s12,G,120.0,0.1318293414245478
s12,G,140.0,0.2324361826821268
s12,G,160.0,0.21245227957554205
